word, count
itwas, 1
simply, 1
layer, 2
discontent, 1
settled, 1
formed, 1
mass, 1
nowpropelled, 1
hurt, 1
awhile, 1
content, 1
house, 1
sitting, 1
thewindow, 1
plant, 1
saw, 1
pac, 1
king, 1
shekept, 1
defeated, 1
hishouseplant, 1
hopeful, 1
green, 1
leaves, 1
rising, 1
bamboo, 1
stems, 1
took, 1
suddencrushing, 1
loneliness, 1
lanced, 1
stayed, 1
possible, 1
miss, 1
longer, 1
needed, 2
unableto, 1
unable, 1
grieved, 1
couldhave, 1
