Word, Count
sink, 1
roots, 1
withoutthe, 1
constant, 1
urge, 1
tug, 1
shake, 1
soil, 1
course, 1
also, 2
obinze, 1
herfirst, 1
lover, 1
person, 1
never, 2
explain, 1
hewas, 1
husband, 1
father, 1
touch, 1
part, 1
often, 1
sifting, 1
throughtheir, 1
past, 1
looking, 2
portents, 1
name.the, 1
rude, 1
problems, 1
wrestling, 1
haggardand, 1
thin-lipped, 1
intended, 1
offend, 1
instead, 1
prodded, 1
awake.she, 1
plan, 1
dream, 1
apply, 1
jobs, 1
lagos, 1
tell, 2
becauseshe, 1
finish, 1
tellhim, 1
give, 3
weeks, 2
passed, 1
moving, 1
added, 1
hear, 1
sound, 1
ending, 1
“why?�, 2
automatically, 1
stunned, 1
announcement, 1
hisliving, 1
room, 1
awash, 1
soft, 1
jazz, 1
daylight, 1
bewildered, 1
day, 2
take, 1
sad, 1
epic, 1
quality, 1
lived, 1
three, 3
free, 1
crease, 1
smoothly, 1
ironed, 1
sheet, 1
fight, 2
blaine’s, 1
eyes, 1
froze, 1
blame, 1
refused, 1
speak, 1
survived, 1
barack, 1
obama, 1
bonding, 1
anew, 1
shared, 1
passion, 1
election, 1
befo, 1
kissed, 1
face, 1
wet, 1
tears, 1
held, 1
tightly, 1
obama’s, 1
victory, 2
personal, 1
telling, 1
taught, 1
ideas, 1
nuance, 1
complexity, 1
classes, 1
askingher, 1
single, 1
reason, 1
bold, 1
epiphany, 1
itwas, 1
simply, 1
layer, 2
discontent, 1
settled, 1
formed, 1
mass, 1
nowpropelled, 1
hurt, 1
awhile, 1
content, 1
house, 1
sitting, 1
thewindow, 1
“take, 1
plant, 1
saw, 1
pac, 1
king, 1
shekept, 1
apartment, 1
defeated, 1
slump-shouldered, 1
kitchen, 1
hishouseplant, 1
hopeful, 1
green, 1
leaves, 1
rising, 1
bamboo, 1
stems, 1
took, 1
suddencrushing, 1
loneliness, 1
lanced, 1
stayed, 1
it.how, 1
possible, 1
miss, 1
longer, 1
needed, 2
unableto, 1
unable, 1
grieved, 1
couldhave, 1
